588,261,60,136
590,260,58,136
588,262,58,134
589,263,54,134
587,262,55,134
583,261,58,139
583,265,60,135
583,266,59,133
582,268,60,134
581,268,60,136
581,270,60,134
580,270,59,134
579,271,60,136
580,277,53,133
580,279,53,131
580,278,53,128
581,278,51,133
580,280,52,130
577,280,54,130
578,280,55,130
572,280,59,132
572,279,59,130
574,280,60,130
572,279,62,132
570,277,63,135
571,279,62,136
571,280,61,134
570,280,61,133
569,280,61,134
568,280,61,134
568,280,62,135
568,281,61,135
571,281,51,133
570,283,50,130
570,284,51,129
564,283,58,132
564,284,57,131
564,284,57,131
564,284,54,133
560,283,56,132
560,281,58,133
559,280,57,134
559,281,57,132
559,279,54,136
559,281,57,132
557,280,54,133
554,280,59,134
554,279,55,134
554,279,55,136
552,281,57,132
550,282,61,132
548,282,62,131
548,282,62,133
550,282,59,131
548,282,59,131
546,283,63,132
549,283,58,128
548,281,58,134
546,281,59,131
545,281,59,133
548,281,56,131
546,279,56,127
546,277,57,135
545,278,57,132
547,280,53,134
548,276,53,135
546,279,52,132
546,280,52,130
545,278,52,133
545,279,52,132
544,279,52,133
543,280,52,132
543,280,49,131
544,281,50,131
540,280,53,129
539,281,52,134
538,280,53,134
538,281,54,132
536,277,53,135
534,277,53,133
533,277,56,133
531,276,57,134
530,275,54,140
529,275,53,135
528,277,56,134
527,277,53,135
528,276,52,135
524,277,59,130
521,275,56,136
522,278,54,131
519,280,58,126
519,281,56,127
519,279,55,131
517,279,55,132
518,278,53,129
514,279,58,129
514,278,56,134
513,277,56,131
511,280,57,129
508,277,58,131
509,276,55,131
510,276,54,128
507,276,54,129
506,275,53,130
507,271,52,140
506,279,53,127
500,278,57,132
502,277,55,128
498,277,58,129
497,277,58,129
496,277,58,129
494,276,59,131
493,276,59,130
496,278,54,130
496,276,53,135
494,276,54,133
492,276,56,131
490,277,56,130
490,274,53,132
487,273,57,133
485,271,58,133
486,272,55,131
486,274,58,130
486,273,54,129
484,275,58,129
487,276,54,130
484,274,54,131
483,274,54,132
483,275,53,129
482,275,53,128
482,275,53,128
479,273,59,133
481,270,56,133
480,270,56,131
480,270,56,131
479,268,56,132
479,269,56,131
478,268,56,132
476,269,55,135
479,271,48,132
478,271,49,132
475,270,52,133
471,272,56,127
471,273,52,131
469,273,55,129
467,271,57,132
468,271,58,134
467,271,56,134
466,274,57,129
465,274,56,127
464,273,58,131
462,270,59,134
461,270,59,133
459,269,59,133
455,269,58,134
457,268,55,136
453,269,57,133
450,269,62,135
451,267,59,137
450,267,58,134
450,271,55,132
448,270,59,136
448,270,58,134
447,269,60,133
448,269,56,134
445,271,58,134
447,269,56,130
446,269,56,130
445,268,56,130
445,268,56,131
444,267,57,132
443,267,54,137
443,267,56,135
444,269,50,130
440,266,55,134
442,264,53,132
441,268,52,134
440,266,51,133
439,268,51,132
439,264,53,137
438,266,51,134
437,268,56,132
433,268,55,135
434,267,56,135
430,266,60,135
431,265,56,134
431,265,54,134
427,263,56,137
422,262,62,137
424,263,57,133
421,264,61,135
421,264,58,132
421,263,59,134
419,261,60,136
420,265,58,132
418,263,59,132
416,264,61,130
418,264,57,132
415,266,62,131
418,265,56,130
418,266,56,128
417,264,54,130
421,265,51,127
418,264,59,134
416,264,54,131
420,262,53,135
419,263,57,129
422,262,52,130
421,262,53,134
418,262,55,132
418,261,53,130
422,261,48,125
419,261,51,130
422,262,50,133
422,263,51,135
425,263,48,130
426,263,46,128
423,264,51,129
423,263,53,130
424,263,52,129
421,260,58,131
424,263,59,131
424,258,53,134
426,259,50,134
425,258,56,134
429,258,53,132
428,259,56,133
431,258,55,134
431,260,59,132
434,260,56,126
436,261,54,129
438,261,54,129
438,261,55,126
440,262,55,128
446,261,52,128
445,260,57,130
445,257,62,133
450,259,56,131
452,259,57,130
455,257,54,133
458,257,54,132
460,257,54,132
463,256,53,131
468,253,53,135
472,255,53,132
476,254,51,128
478,256,49,132
479,256,49,132
480,256,49,131
482,256,49,131
482,260,49,129
484,261,49,129
485,261,48,127
488,262,48,126
491,260,48,127
493,261,48,127
495,255,55,132
496,255,58,130
495,252,54,132
498,251,52,133
497,254,54,133
498,252,54,130
498,253,57,135
499,252,55,134
498,254,55,132
499,253,54,130
499,255,55,127
502,254,53,126
504,253,51,129
505,253,53,129
509,255,50,128
510,255,50,128
510,254,50,129
510,254,50,128
512,253,50,129
512,254,51,126
511,252,53,134
513,251,52,128
513,252,53,129
514,250,53,132
517,251,50,130
520,251,50,129
523,251,46,133
523,250,53,136
527,248,48,130
528,254,45,125
526,251,51,128
528,253,48,127
531,254,46,122
531,258,49,126
534,255,49,130
533,256,51,130
534,252,48,133
530,253,54,129
534,251,52,136
538,252,54,136
540,250,54,133
543,251,53,134
544,250,54,130
544,250,55,129
549,248,52,126
546,248,57,126
547,249,56,125
548,248,56,124
550,249,56,123
553,250,56,123
556,251,55,122
559,251,55,122
562,251,55,129
563,249,57,133
564,249,58,132
567,248,59,130
571,250,56,129
575,249,54,129
578,250,57,129
577,249,56,127
580,247,55,133
584,248,53,132
585,246,54,134
590,247,51,134
592,248,50,133
590,246,55,133
591,250,54,127
600,248,49,128
604,248,47,128
606,248,49,131
606,248,52,128
607,248,55,129
608,248,55,129
608,248,54,128
608,247,56,130
610,248,50,129
608,245,52,130
606,246,59,129
604,243,58,129
606,245,54,132
608,243,54,130
605,241,55,131
606,243,55,130
605,242,55,133
602,242,57,130
605,242,55,133
603,239,55,134
604,244,54,127
602,244,55,129
604,244,49,125
604,245,50,125
605,243,49,128
601,243,55,128
601,244,52,128
601,242,54,129
601,244,54,127
600,241,56,129
601,243,51,126
598,241,57,128
